problem_id,problem,method,seed,evals,wall_time_s,repair_time_s
bbob-constrained_f030_i03_d05,f030_i03_d05,penalty,42,504,0.09262959999614395,0.00037830002838745713
bbob-constrained_f031_i01_d05,f031_i01_d05,project,42,504,0.13514369999757037,0.06738820012833457
bbob-constrained_f031_i01_d05,f031_i01_d05,reject,42,504,0.09675219999917317,0.033824799829744734
bbob-constrained_f031_i01_d05,f031_i01_d05,penalty,42,504,0.07172290000016801,0.00034989992855116725
bbob-constrained_f031_i02_d05,f031_i02_d05,project,42,504,0.11975420000089798,0.060763700123061426
bbob-constrained_f031_i02_d05,f031_i02_d05,reject,42,504,0.08715040000970475,0.02725630035274662
bbob-constrained_f031_i02_d05,f031_i02_d05,penalty,42,504,0.07498479999776464,0.0003725000860868022
bbob-constrained_f031_i03_d05,f031_i03_d05,project,42,504,0.12736489999224432,0.06166030003805645
bbob-constrained_f031_i03_d05,f031_i03_d05,reject,42,504,0.1001951999933226,0.03684949981106911
bbob-constrained_f031_i03_d05,f031_i03_d05,penalty,42,504,0.07106529999873601,0.0003412000078242272
bbob-constrained_f032_i01_d05,f032_i01_d05,project,42,504,0.15212160001101438,0.08689890004461631
bbob-constrained_f032_i01_d05,f032_i01_d05,reject,42,504,0.3741027999931248,0.30186769977444783
bbob-constrained_f032_i01_d05,f032_i01_d05,penalty,42,504,0.07425540000258479,0.0003550998371792957
bbob-constrained_f032_i02_d05,f032_i02_d05,project,42,504,0.11420470000302885,0.0548958997533191
bbob-constrained_f032_i02_d05,f032_i02_d05,reject,42,504,0.12867249999544583,0.06814380035211798
bbob-constrained_f032_i02_d05,f032_i02_d05,penalty,42,504,0.07958090001193341,0.0003574998554540798
bbob-constrained_f032_i03_d05,f032_i03_d05,project,42,504,0.14208269999653567,0.0806796000833856
bbob-constrained_f032_i03_d05,f032_i03_d05,reject,42,504,0.09696329999133013,0.03418099996633828
bbob-constrained_f032_i03_d05,f032_i03_d05,penalty,42,504,0.07530299999052659,0.00037540006451308727
bbob-constrained_f033_i01_d05,f033_i01_d05,project,42,504,0.14662529999623075,0.08591779976268299
bbob-constrained_f033_i01_d05,f033_i01_d05,reject,42,504,1.3321916999993846,1.2451729999156669
bbob-constrained_f033_i01_d05,f033_i01_d05,penalty,42,504,0.0745833999972092,0.00036039971746504307
bbob-constrained_f033_i02_d05,f033_i02_d05,project,42,504,0.19470449999789707,0.1218745999794919
bbob-constrained_f033_i02_d05,f033_i02_d05,reject,42,504,1.663669099987601,1.558548800108838
bbob-constrained_f033_i02_d05,f033_i02_d05,penalty,42,504,0.07698460000392515,0.00035650010977406055
bbob-constrained_f033_i03_d05,f033_i03_d05,project,42,504,0.15119979999144562,0.0894245999515988
bbob-constrained_f033_i03_d05,f033_i03_d05,reject,42,504,2.021433000001707,1.9224139999423642
bbob-constrained_f033_i03_d05,f033_i03_d05,penalty,42,504,0.07704440000816248,0.00036959997669328004
bbob-constrained_f034_i01_d05,f034_i01_d05,project,42,504,0.14456879999488592,0.08181929984129965
bbob-constrained_f034_i01_d05,f034_i01_d05,reject,42,504,0.7113195999991149,0.6336630999139743
bbob-constrained_f034_i01_d05,f034_i01_d05,penalty,42,504,0.0759987000055844,0.0003604997618822381
bbob-constrained_f034_i02_d05,f034_i02_d05,project,42,504,0.1553222999937134,0.09176269978343043
bbob-constrained_f034_i02_d05,f034_i02_d05,reject,42,504,1.6560547999979462,1.5607607002166333
bbob-constrained_f034_i02_d05,f034_i02_d05,penalty,42,504,0.0797249000024749,0.0003842000005533919
bbob-constrained_f034_i03_d05,f034_i03_d05,project,42,504,0.166813000003458,0.09796499970252626
bbob-constrained_f034_i03_d05,f034_i03_d05,reject,42,504,3.59200819999387,3.4625543999572983
bbob-constrained_f034_i03_d05,f034_i03_d05,penalty,42,504,0.07305440001073293,0.00034589972347021103
bbob-constrained_f035_i01_d05,f035_i01_d05,project,42,504,0.14754780000657775,0.09065909995115362
bbob-constrained_f035_i01_d05,f035_i01_d05,reject,42,504,3.532021699997131,3.4080753999442095
bbob-constrained_f035_i01_d05,f035_i01_d05,penalty,42,504,0.07355339999776334,0.00033900006383191794
bbob-constrained_f035_i02_d05,f035_i02_d05,project,42,504,0.163809499994386,0.10152470000321046
bbob-constrained_f035_i02_d05,f035_i02_d05,reject,42,504,1.839344499996514,1.7457796000235248
bbob-constrained_f035_i02_d05,f035_i02_d05,penalty,42,504,0.07861750001029577,0.0003547998203430325
bbob-constrained_f035_i03_d05,f035_i03_d05,project,42,504,0.16833109999424778,0.10098499974992592
bbob-constrained_f035_i03_d05,f035_i03_d05,reject,42,504,1.4844480999890948,1.3909916001139209
bbob-constrained_f035_i03_d05,f035_i03_d05,penalty,42,504,0.21445200000016484,0.0006993000861257315
bbob-constrained_f036_i01_d05,f036_i01_d05,project,42,504,0.1906069000106072,0.1196702998568071
bbob-constrained_f036_i01_d05,f036_i01_d05,reject,42,504,3.8182839000073727,3.682890700249118
bbob-constrained_f036_i01_d05,f036_i01_d05,penalty,42,504,0.077429500001017,0.0003454000980127603
bbob-constrained_f036_i02_d05,f036_i02_d05,project,42,504,0.1691226000111783,0.10938000005262438
bbob-constrained_f036_i02_d05,f036_i02_d05,reject,42,504,3.030913700000383,2.906390199830639
bbob-constrained_f036_i02_d05,f036_i02_d05,penalty,42,504,0.07915299999876879,0.00035190003109164536
bbob-constrained_f036_i03_d05,f036_i03_d05,project,42,504,0.16389539999363478,0.10175890011305455
bbob-constrained_f036_i03_d05,f036_i03_d05,reject,42,504,3.5979091999906814,3.4733707000414142
bbob-constrained_f036_i03_d05,f036_i03_d05,penalty,42,504,0.07646579999709502,0.0003477000427665189
bbob-constrained_f037_i01_d05,f037_i01_d05,project,42,504,0.11016130000643898,0.05370500004210044
bbob-constrained_f037_i01_d05,f037_i01_d05,reject,42,504,0.08206390000123065,0.02559269985067658
bbob-constrained_f037_i01_d05,f037_i01_d05,penalty,42,504,0.07369439999456517,0.0003913000546162948
bbob-constrained_f037_i02_d05,f037_i02_d05,project,42,504,0.12671620000037365,0.05612450027547311
bbob-constrained_f037_i02_d05,f037_i02_d05,reject,42,504,0.10428599998704158,0.03314730008423794
bbob-constrained_f037_i02_d05,f037_i02_d05,penalty,42,504,0.07883460000448395,0.00037219980731606483
bbob-constrained_f037_i03_d05,f037_i03_d05,project,42,504,0.12259780000022147,0.056146700197132304
bbob-constrained_f037_i03_d05,f037_i03_d05,reject,42,504,0.08782929999870248,0.023405500018270686
bbob-constrained_f037_i03_d05,f037_i03_d05,penalty,42,504,0.0688257000001613,0.0003532998089212924
bbob-constrained_f038_i01_d05,f038_i01_d05,project,42,504,0.15449630000512116,0.09409230000164825
bbob-constrained_f038_i01_d05,f038_i01_d05,reject,42,504,1.4574929999944288,1.3734594001434743
bbob-constrained_f038_i01_d05,f038_i01_d05,penalty,42,504,0.07064489999902435,0.00035780011967290193
bbob-constrained_f038_i02_d05,f038_i02_d05,project,42,504,0.13771270000142977,0.07926609998685308
bbob-constrained_f038_i02_d05,f038_i02_d05,reject,42,504,0.11325799999758601,0.055428999781725
bbob-constrained_f038_i02_d05,f038_i02_d05,penalty,42,504,0.06658699999388773,0.0003377000102773309
bbob-constrained_f038_i03_d05,f038_i03_d05,project,42,504,0.10837779998837505,0.05498650000663474
bbob-constrained_f038_i03_d05,f038_i03_d05,reject,42,504,0.11832810001214966,0.061079699924448505
bbob-constrained_f038_i03_d05,f038_i03_d05,penalty,42,504,0.0651133000064874,0.00033090020588133484
bbob-constrained_f039_i01_d05,f039_i01_d05,project,42,504,0.15436899999622256,0.09796640017884783
bbob-constrained_f039_i01_d05,f039_i01_d05,reject,42,504,1.745526200000313,1.651561200254946
bbob-constrained_f039_i01_d05,f039_i01_d05,penalty,42,504,0.07210150000173599,0.0003466000052867457
bbob-constrained_f039_i02_d05,f039_i02_d05,project,42,504,0.16478429999551736,0.10471209994284436
bbob-constrained_f039_i02_d05,f039_i02_d05,reject,42,504,1.4809427000000142,1.3962533999729203
bbob-constrained_f039_i02_d05,f039_i02_d05,penalty,42,504,0.085067899999558,0.00037849985528737307
bbob-constrained_f039_i03_d05,f039_i03_d05,project,42,504,0.15366489998996258,0.08755320012278389
bbob-constrained_f039_i03_d05,f039_i03_d05,reject,42,504,0.17869590000191238,0.11319400010688696
bbob-constrained_f039_i03_d05,f039_i03_d05,penalty,42,504,0.06808769999770448,0.00032709992956370115
bbob-constrained_f040_i01_d05,f040_i01_d05,project,42,504,0.14184420001402032,0.0860393999464577
bbob-constrained_f040_i01_d05,f040_i01_d05,reject,42,504,1.5568585000000894,1.4727406002639327
bbob-constrained_f040_i01_d05,f040_i01_d05,penalty,42,504,0.06941959999676328,0.00033119985891971737
bbob-constrained_f040_i02_d05,f040_i02_d05,project,42,504,0.15278499999840278,0.08979729986458551
bbob-constrained_f040_i02_d05,f040_i02_d05,reject,42,504,1.3263937000010628,1.243978100203094
bbob-constrained_f040_i02_d05,f040_i02_d05,penalty,42,504,0.07248170000093523,0.0003568999527487904
bbob-constrained_f040_i03_d05,f040_i03_d05,project,42,504,0.14161310000054073,0.08447100031480659
bbob-constrained_f040_i03_d05,f040_i03_d05,reject,42,504,0.7259648000035668,0.654413900047075
bbob-constrained_f040_i03_d05,f040_i03_d05,penalty,42,504,0.07268729999486823,0.0003502999315969646
bbob-constrained_f041_i01_d05,f041_i01_d05,project,42,504,0.15772119999746792,0.09793100011302158
bbob-constrained_f041_i01_d05,f041_i01_d05,reject,42,504,1.8963106000010157,1.8028151997714303
bbob-constrained_f041_i01_d05,f041_i01_d05,penalty,42,504,0.07299849999253638,0.00034679991949815303
bbob-constrained_f041_i02_d05,f041_i02_d05,project,42,504,0.14529290000791661,0.08645729991258122
bbob-constrained_f041_i02_d05,f041_i02_d05,reject,42,504,2.0096504999964964,1.9155923998041544
bbob-constrained_f041_i02_d05,f041_i02_d05,penalty,42,504,0.07470239998656325,0.0003545000945450738
bbob-constrained_f041_i03_d05,f041_i03_d05,project,42,504,0.15166689999750815,0.09317019997979514
bbob-constrained_f041_i03_d05,f041_i03_d05,reject,42,504,1.1121354999922914,1.0320962998521281
bbob-constrained_f041_i03_d05,f041_i03_d05,penalty,42,504,0.072535200000857,0.00035209988709539175
bbob-constrained_f042_i01_d05,f042_i01_d05,project,42,504,0.16028719999303576,0.10086050003883429
bbob-constrained_f042_i01_d05,f042_i01_d05,reject,42,504,2.56151869999303,2.455504599856795
bbob-constrained_f042_i01_d05,f042_i01_d05,penalty,42,504,0.08103849999315571,0.00037289984175004065
bbob-constrained_f042_i02_d05,f042_i02_d05,project,42,504,0.1589045000000624,0.09301680015050806
bbob-constrained_f042_i02_d05,f042_i02_d05,reject,42,504,2.5724010999983875,2.4623341998812975
bbob-constrained_f042_i02_d05,f042_i02_d05,penalty,42,504,0.07872790000692476,0.0003622998046921566
bbob-constrained_f042_i03_d05,f042_i03_d05,project,42,504,0.16359250000095926,0.1017184000229463
bbob-constrained_f042_i03_d05,f042_i03_d05,reject,42,504,2.8208980000054,2.7116866998112528
bbob-constrained_f042_i03_d05,f042_i03_d05,penalty,42,504,0.0802685999951791,0.00036059983540326357
bbob-constrained_f043_i01_d05,f043_i01_d05,project,42,504,0.0808112000086112,0.024604100079159252
bbob-constrained_f043_i01_d05,f043_i01_d05,reject,42,504,0.07711309999285731,0.019532000020262785
bbob-constrained_f043_i01_d05,f043_i01_d05,penalty,42,504,0.06683450000127777,0.0003305002610431984
bbob-constrained_f043_i02_d05,f043_i02_d05,project,42,504,0.0939856999902986,0.034068899825797416
bbob-constrained_f043_i02_d05,f043_i02_d05,reject,42,504,0.07541800000763033,0.01840450003510341
bbob-constrained_f043_i02_d05,f043_i02_d05,penalty,42,504,0.07019169999693986,0.0003595000598579645
bbob-constrained_f043_i03_d05,f043_i03_d05,project,42,504,0.11343009999836795,0.055822100141085684
bbob-constrained_f043_i03_d05,f043_i03_d05,reject,42,504,0.07529849999991711,0.016525500162970275
bbob-constrained_f043_i03_d05,f043_i03_d05,penalty,42,504,0.06917600000451785,0.000340500075253658
bbob-constrained_f044_i01_d05,f044_i01_d05,project,42,504,0.08029850000457373,0.022148399948491715
bbob-constrained_f044_i01_d05,f044_i01_d05,reject,42,504,0.08475509998970665,0.0253276998992078
bbob-constrained_f044_i01_d05,f044_i01_d05,penalty,42,504,0.06751829999848269,0.000333299845806323
bbob-constrained_f044_i02_d05,f044_i02_d05,project,42,504,0.08503930000006221,0.024911199900088832
bbob-constrained_f044_i02_d05,f044_i02_d05,reject,42,504,0.11247010000806767,0.03868779972253833
bbob-constrained_f044_i02_d05,f044_i02_d05,penalty,42,504,0.07747640000889078,0.0003845002065645531
bbob-constrained_f044_i03_d05,f044_i03_d05,project,42,504,0.16323810000903904,0.07761190009478014
bbob-constrained_f044_i03_d05,f044_i03_d05,reject,42,504,0.25409070000750944,0.18309019990556408
bbob-constrained_f044_i03_d05,f044_i03_d05,penalty,42,504,0.0757175000035204,0.0003521999024087563
bbob-constrained_f045_i01_d05,f045_i01_d05,project,42,504,0.12236720000510104,0.05522900016512722
bbob-constrained_f045_i01_d05,f045_i01_d05,reject,42,504,0.17883280001115054,0.114133899929584
bbob-constrained_f045_i01_d05,f045_i01_d05,penalty,42,504,0.0781386000016937,0.00035740000021178275
bbob-constrained_f045_i02_d05,f045_i02_d05,project,42,504,0.11510030001227278,0.05351500005053822
bbob-constrained_f045_i02_d05,f045_i02_d05,reject,42,504,0.10529110000061337,0.041696299842442386
bbob-constrained_f045_i02_d05,f045_i02_d05,penalty,42,504,0.0709810000116704,0.0003412000951357186
bbob-constrained_f045_i03_d05,f045_i03_d05,project,42,504,0.13179690000833943,0.07200679992092773
bbob-constrained_f045_i03_d05,f045_i03_d05,reject,42,504,3.8590695000020787,3.7293431999278255
bbob-constrained_f045_i03_d05,f045_i03_d05,penalty,42,504,0.08113150000281166,0.00035860019852407277
bbob-constrained_f046_i01_d05,f046_i01_d05,project,42,504,0.17106009999406524,0.10586959979264066
bbob-constrained_f046_i01_d05,f046_i01_d05,reject,42,504,3.6722826000041096,3.5411474998109043
bbob-constrained_f046_i01_d05,f046_i01_d05,penalty,42,504,0.08003589999862015,0.00035890022991225123
bbob-constrained_f046_i02_d05,f046_i02_d05,project,42,504,0.1729373999987729,0.08722489984938875
bbob-constrained_f046_i02_d05,f046_i02_d05,reject,42,504,0.22018360000220127,0.14489539992064238
bbob-constrained_f046_i02_d05,f046_i02_d05,penalty,42,504,0.08021919999737293,0.0003721001266967505
bbob-constrained_f046_i03_d05,f046_i03_d05,project,42,504,0.13158370000019204,0.07023729992215522
bbob-constrained_f046_i03_d05,f046_i03_d05,reject,42,504,0.11697699999785982,0.05439479980850592
bbob-constrained_f046_i03_d05,f046_i03_d05,penalty,42,504,0.07621830000425689,0.0003548001986928284
bbob-constrained_f047_i01_d05,f047_i01_d05,project,42,32,0.008777299997746013,0.004849700053455308
bbob-constrained_f047_i01_d05,f047_i01_d05,reject,42,504,3.617042700003367,3.4921434999268968
bbob-constrained_f047_i01_d05,f047_i01_d05,penalty,42,504,0.07301290000032168,0.0003358999529154971
bbob-constrained_f047_i02_d05,f047_i02_d05,project,42,24,0.005216200006543659,0.0024659001064719632
bbob-constrained_f047_i02_d05,f047_i02_d05,reject,42,504,0.237128799999482,0.16687450012250338
bbob-constrained_f047_i02_d05,f047_i02_d05,penalty,42,504,0.07962679999764077,0.0003640000068116933
bbob-constrained_f047_i03_d05,f047_i03_d05,project,42,24,0.005969300007564016,0.0028195999475428835
bbob-constrained_f047_i03_d05,f047_i03_d05,reject,42,504,3.4151467000046978,3.292893299862044
bbob-constrained_f047_i03_d05,f047_i03_d05,penalty,42,504,0.07812950000516139,0.0003760000836336985
bbob-constrained_f048_i01_d05,f048_i01_d05,project,42,504,0.13181920000351965,0.06773800005612429
bbob-constrained_f048_i01_d05,f048_i01_d05,reject,42,504,0.11762309999903664,0.05127619986888021
bbob-constrained_f048_i01_d05,f048_i01_d05,penalty,42,504,0.08091910000075586,0.00036800012458115816
bbob-constrained_f048_i02_d05,f048_i02_d05,project,42,504,0.148866800009273,0.0845386999862967
bbob-constrained_f048_i02_d05,f048_i02_d05,reject,42,504,3.361507100009476,3.2327985998417716
bbob-constrained_f048_i02_d05,f048_i02_d05,penalty,42,504,0.08194040000671521,0.00036140003066975623
bbob-constrained_f048_i03_d05,f048_i03_d05,project,42,504,0.14026620000367984,0.0735940999147715
bbob-constrained_f048_i03_d05,f048_i03_d05,reject,42,504,0.21920430001046043,0.1438134999043541
bbob-constrained_f048_i03_d05,f048_i03_d05,penalty,42,504,0.08995490000233985,0.0003904000186594203
bbob-constrained_f049_i01_d05,f049_i01_d05,project,42,504,0.11747270000341814,0.057595600228523836
bbob-constrained_f049_i01_d05,f049_i01_d05,reject,42,504,0.08093210001243278,0.02243319975968916
bbob-constrained_f049_i01_d05,f049_i01_d05,penalty,42,504,0.06870699999853969,0.00033780024386942387
bbob-constrained_f049_i02_d05,f049_i02_d05,project,42,504,0.11477339999692049,0.05769759997201618
bbob-constrained_f049_i02_d05,f049_i02_d05,reject,42,504,0.07369710000057239,0.016494000126840547
bbob-constrained_f049_i02_d05,f049_i02_d05,penalty,42,504,0.06765179999638349,0.00033919997804332525
bbob-constrained_f049_i03_d05,f049_i03_d05,project,42,504,0.08929669999633916,0.032356300129322335
bbob-constrained_f049_i03_d05,f049_i03_d05,reject,42,504,0.07744119998824317,0.018667900061700493
bbob-constrained_f049_i03_d05,f049_i03_d05,penalty,42,504,0.07578439998906106,0.0003729000600287691
bbob-constrained_f050_i01_d05,f050_i01_d05,project,42,504,0.11662110000906978,0.05477739992784336
bbob-constrained_f050_i01_d05,f050_i01_d05,reject,42,504,0.08464669999375474,0.025491700129350647
bbob-constrained_f050_i01_d05,f050_i01_d05,penalty,42,504,0.07111119999899529,0.00037070013058837503
bbob-constrained_f050_i02_d05,f050_i02_d05,project,42,504,0.08889659999113064,0.03351250002742745
bbob-constrained_f050_i02_d05,f050_i02_d05,reject,42,504,0.07747809999273159,0.020671599952038378
bbob-constrained_f050_i02_d05,f050_i02_d05,penalty,42,504,0.07017019999329932,0.00035469993599690497
bbob-constrained_f050_i03_d05,f050_i03_d05,project,42,504,0.1500503999995999,0.08992519987805281
bbob-constrained_f050_i03_d05,f050_i03_d05,reject,42,504,0.0857327000121586,0.02601479993609246
bbob-constrained_f050_i03_d05,f050_i03_d05,penalty,42,504,0.07104039999831002,0.0003600000636652112
bbob-constrained_f051_i01_d05,f051_i01_d05,project,42,504,0.14333710000209976,0.08398299997497816
bbob-constrained_f051_i01_d05,f051_i01_d05,reject,42,504,3.4709503000049153,3.348186400064151
bbob-constrained_f051_i01_d05,f051_i01_d05,penalty,42,504,0.08083370000531431,0.00036039976112078875
bbob-constrained_f051_i02_d05,f051_i02_d05,project,42,504,0.13741500000469387,0.06548629983444698
bbob-constrained_f051_i02_d05,f051_i02_d05,reject,42,504,0.1007506000023568,0.03709049988538027
bbob-constrained_f051_i02_d05,f051_i02_d05,penalty,42,504,0.07316619998891838,0.0003545998624758795
bbob-constrained_f051_i03_d05,f051_i03_d05,project,42,504,0.08802239999931771,0.02802429991425015
bbob-constrained_f051_i03_d05,f051_i03_d05,reject,42,504,0.11797690000094008,0.05553130009502638
bbob-constrained_f051_i03_d05,f051_i03_d05,penalty,42,504,0.07605420000618324,0.00036419989191927016
bbob-constrained_f052_i01_d05,f052_i01_d05,project,42,504,0.09067540000251029,0.028327799969702028
bbob-constrained_f052_i01_d05,f052_i01_d05,reject,42,504,0.20914380000613164,0.1415831999765942
bbob-constrained_f052_i01_d05,f052_i01_d05,penalty,42,504,0.08161210000980645,0.0003791998460656032
bbob-constrained_f052_i02_d05,f052_i02_d05,project,42,504,0.13454759999876842,0.06780240010994021
bbob-constrained_f052_i02_d05,f052_i02_d05,reject,42,504,3.581228299997747,3.4538101999351056
bbob-constrained_f052_i02_d05,f052_i02_d05,penalty,42,504,0.07944059999135789,0.00038010001298971474
bbob-constrained_f052_i03_d05,f052_i03_d05,project,42,504,0.12209530000109226,0.06153439998161048
bbob-constrained_f052_i03_d05,f052_i03_d05,reject,42,504,0.106820200002403,0.042519599926890805
bbob-constrained_f052_i03_d05,f052_i03_d05,penalty,42,504,0.07580049999523908,0.0003767999296542257
bbob-constrained_f053_i01_d05,f053_i01_d05,project,42,504,0.1688605999952415,0.10058820013364311
bbob-constrained_f053_i01_d05,f053_i01_d05,reject,42,504,0.37367330001143273,0.297813600016525
bbob-constrained_f053_i01_d05,f053_i01_d05,penalty,42,504,0.07695869999588467,0.00035080022644251585
bbob-constrained_f053_i02_d05,f053_i02_d05,project,42,504,0.12698670000827406,0.06729399984760676
bbob-constrained_f053_i02_d05,f053_i02_d05,reject,42,504,0.08890010000322945,0.028952699634828605
bbob-constrained_f053_i02_d05,f053_i02_d05,penalty,42,504,0.07934029999887571,0.0004190001491224393
bbob-constrained_f053_i03_d05,f053_i03_d05,project,42,504,0.09969659999478608,0.03530480028712191
bbob-constrained_f053_i03_d05,f053_i03_d05,reject,42,504,3.7564706000121078,3.6273729999520583
bbob-constrained_f053_i03_d05,f053_i03_d05,penalty,42,504,0.0862994999915827,0.00037700007669627666
bbob-constrained_f054_i01_d05,f054_i01_d05,project,42,504,0.14762699999846518,0.0738132999103982
bbob-constrained_f054_i01_d05,f054_i01_d05,reject,42,504,3.606827199997497,3.474284899944905
bbob-constrained_f054_i01_d05,f054_i01_d05,penalty,42,504,0.07833980000577867,0.00034709987812675536
bbob-constrained_f054_i02_d05,f054_i02_d05,project,42,504,0.1805612000025576,0.11303220000991132
bbob-constrained_f054_i02_d05,f054_i02_d05,reject,42,504,3.761882799997693,3.627239700057544
bbob-constrained_f054_i02_d05,f054_i02_d05,penalty,42,504,0.13151799999468494,0.0004131000314373523
bbob-constrained_f054_i03_d05,f054_i03_d05,project,42,504,0.10958299999765586,0.03869409997423645
bbob-constrained_f054_i03_d05,f054_i03_d05,reject,42,504,3.8268315000022994,3.6861757001897786
bbob-constrained_f054_i03_d05,f054_i03_d05,penalty,42,504,0.0803023999906145,0.00036219993489794433
